valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.578,2018,0.205,"['The Gregory Brothers', 'TomSka']",0.911,187046,0.8420000000000001,0,1LGv7Ah6TXp1soAAIzzuGC,1.4800000000000002e-05,10,0.115,-4.845,1,THE MUFFIN SONG (ASDFMOVIE),64,2018-05-11,0.0922,112.016
0.395,2018,0.526,"['Nymano', 'Pandrezz']",0.5579999999999999,138000,0.31,0,3TEb0AU6wup3IrWp9CPc1v,0.934,5,0.147,-10.53,0,FIREWORKS,63,2018-10-17,0.373,188.179
0.67,2018,0.224,['YoungBoy Never Broke Again'],0.809,176990,0.845,1,3A1BaBGT3HgzuDrV9pgX9v,0.0,10,0.638,-5.843,0,OVERDOSE,57,2018-06-29,0.352,90.015
0.8029999999999999,2018,0.261,['Eminem'],0.907,222477,0.64,1,0evt4UZbdhnHtcAnxkm6A1,0.0,6,0.0785,-6.5420000000000025,1,NORMAL,63,2018-08-31,0.354,120.995
0.596,2018,0.0016,['Imagine Dragons'],0.638,181880,0.679,0,4uGY9CqDtGtaTTLg1cgsWD,0.00655,4,0.121,-5.278,1,MACHINE,66,2018-11-09,0.0425,81.045
0.223,2018,0.181,['Trippie Redd'],0.624,193510,0.6859999999999999,1,7uenITonAmg7wXmFd3kkms,0.0,1,0.19,-4.809,0,I TRIED LOVING,59,2018-11-09,0.0436,160.076
0.6779999999999999,2018,0.12,['Twenty One Pilots'],0.6409999999999999,282613,0.561,0,6gFtgkh8ShkrJn52Cbdhxy,0.0021,4,0.358,-5.856,1,CUT MY LIP,64,2018-10-05,0.0355,111.938
0.357,2018,0.469,['Aminé'],0.622,214707,0.375,1,45WkcBtgPS8xulUwEg63X1,1.28e-05,4,0.185,-8.115,0,TOGETHER,60,2018-08-15,0.208,132.887
0.392,2018,0.379,['Twenty One Pilots'],0.73,240267,0.4270000000000001,0,0sXvjZV7p4uvyPN4uQo3FH,0.000309,11,0.0893,-9.834,0,NEON GRAVESTONES,64,2018-10-05,0.138,149.45
0.177,2018,0.108,"['NoMBe', 'Thutmose']",0.599,213699,0.585,0,0prDgONnOYjucz3LY4o5Te,0.000982,9,0.121,-10.076,1,SUMMER'S GONE,63,2018-03-23,0.0554,145.933
0.632,2018,0.14,"['Rich Brian', 'Joji']",0.836,222259,0.6859999999999999,1,3qbqWUDl9j09PeBaQ6CZgr,0.00231,1,0.0681,-4.673,1,INTROVERT (FEAT. JOJI),62,2018-02-02,0.0413,110.029
0.228,2018,0.205,['Quavo'],0.792,169657,0.657,1,4MAsYGSgxsaj73dC2lvFC4,4.1e-06,8,0.196,-4.245,1,WORKIN ME,60,2018-10-12,0.191,169.96900000000005
0.6579999999999999,2018,0.141,['CVBZ'],0.6990000000000001,190253,0.873,0,0aX2TCQRU3FHUMrOagZi2k,0.0,1,0.272,-3.096,1,2 GONE,58,2018-07-13,0.239,99.938
0.557,2018,0.165,['Xavier Wulf'],0.923,110858,0.6859999999999999,1,4dlsntjrHwjQlDPCFHfqgW,0.0,2,0.109,-7.15,1,WHIPLASH'D,58,2018-08-10,0.316,140.06
0.507,2018,0.25,"['Julia Michaels', 'Trippie Redd']",0.654,207857,0.547,1,2OvV4NjEBRE9v8Oo7QeUCq,0.0,10,0.0961,-6.598,1,JUMP (WITH TRIPPIE REDD),61,2018-05-04,0.127,173.981
0.264,2018,0.049,"['Jessie James Decker', 'Randy Houser']",0.556,211160,0.892,0,7GxfINgatbVk4EM7sVW4xr,0.00053,7,0.0943,-2.841,1,ALMOST OVER YOU (FEAT. RANDY HOUSER),59,2018-02-02,0.0525,101.069
0.53,2018,0.606,"['Yung Bans', 'Landon Cube', 'YBN Nahmir']",0.8320000000000001,225103,0.439,1,1zQ6uJovEnJTvExEfAL6vT,5.45e-06,4,0.11,-9.594,0,RIDIN (FEAT. LANDON CUBE & YBN NAHMIR),60,2018-06-27,0.0996,145.004
0.557,2018,0.71,['The Marías'],0.672,247455,0.436,0,1mbuSss0OVqfS00y7yCNCZ,0.147,9,0.117,-11.743,1,RUTHLESS,62,2018-09-28,0.0326,105.003
0.8220000000000001,2018,0.0943,['Qveen Herby'],0.8009999999999999,220800,0.491,1,0S4kEeUTfzbh4dETER9ETx,9.35e-05,0,0.193,-9.088,1,SADE IN THE 90S,59,2018-06-08,0.0543,125.049
0.118,2018,0.42,['Jake Scott'],0.5479999999999999,242517,0.4970000000000001,0,57ZmUMnoKaHa29g5xvpDZa,0.0,10,0.105,-8.488999999999999,1,WORKING FOR YOU,59,2018-12-01,0.0375,109.906
0.159,2018,0.0302,"['Playboi Carti', 'Skepta']",0.754,177027,0.775,1,1JgkiUg9mSXSwcb5Gbi4Ur,0.0,7,0.362,-5.077,1,LEAN 4 REAL (FEAT. SKEPTA),61,2018-05-11,0.066,76.01
0.237,2018,0.034,['Des Rocs'],0.51,207142,0.759,0,481idAnpIOHEjR4YPsbA0y,0.0,9,0.077,-4.854,1,LET ME LIVE / LET ME DIE,64,2018-11-02,0.101,91.123
0.556,2018,0.0357,"['Clean Bandit', 'Demi Lovato']",0.74,222707,0.622,0,3NuK5xMlSlB6K2Qp16zf3h,4.85e-05,11,0.356,-4.6080000000000005,0,SOLO (FEAT. DEMI LOVATO),71,2018-11-30,0.0446,104.966
0.361,2018,0.799,['The Script'],0.444,228147,0.398,0,018Idkvf82hi44UZmIXiGB,0.0,6,0.114,-8.01,1,"NEVER SEEN ANYTHING ""QUITE LIKE YOU"" - ACOUSTIC",68,2018-04-18,0.03,79.874
0.767,2018,0.0206,['Afro B'],0.966,199000,0.633,0,4E0teOQQQwagLVvQ7VfYm1,4.06e-06,2,0.0715,-6.392,1,DROGBA (JOANNA),65,2018-07-06,0.101,108.011
0.71,2018,0.481,['Kevin Gates'],0.7759999999999999,176471,0.812,1,3o1a1gcKSInPVgH5GmITxW,1.9e-05,2,0.124,-4.772,1,GREAT MAN,57,2018-09-28,0.326,136.05100000000002
0.186,2018,0.13,['Mallrat'],0.6859999999999999,217285,0.539,0,706J9prVXY8vZHhp9VGiBE,1.94e-05,0,0.116,-8.623,1,GROCERIES,60,2018-06-01,0.0348,115.983
0.37,2018,0.472,['KIDS SEE GHOSTS'],0.7090000000000001,140527,0.7509999999999999,1,7oHkit3F3vimtsBbnZkU0G,4.71e-06,6,0.182,-3.801,1,FIRE,61,2018-06-08,0.16,104.999
0.672,2018,0.0295,['Toonorth'],0.636,196923,0.252,0,1pOPNG0hcHwJNes7sxjlLu,0.779,6,0.119,-10.455,1,SILIENCE,62,2018-09-17,0.0563,77.938
0.396,2018,0.406,"['Jay Rock', 'J. Cole']",0.7490000000000001,323120,0.674,1,0QLuexVmR2wgNsekPKbv6c,0.0,8,0.296,-6.756,0,OSOM (FEAT. J. COLE),60,2018-06-15,0.229,124.917
0.518,2018,0.00927,['I DONT KNOW HOW BUT THEY FOUND ME'],0.608,183653,0.845,0,4hs2FbesB8qo6H5Berbikd,1.34e-05,9,0.332,-4.938,0,ABSINTHE,61,2018-11-09,0.0641,123.991
0.361,2018,0.638,['Current Joys'],0.627,412418,0.371,0,33zkyZqgYHCbDODhvsSsj4,0.0672,2,0.0759,-10.621,1,A DIFFERENT AGE,64,2018-03-02,0.0269,143.93200000000004
0.687,2018,0.0122,"['Ariana Grande', 'Nicki Minaj']",0.877,228373,0.547,1,0sdbFOyfgAhAhWq8DpzkaW,1.51e-05,7,0.028,-5.705,1,THE LIGHT IS COMING (FEAT. NICKI MINAJ),63,2018-08-17,0.18,99.034
0.308,2018,0.35,['Shawn Mendes'],0.366,176587,0.519,0,5My4LtZW8JQJoKFDWodqIt,0.0,5,0.145,-6.066,1,USE SOMEBODY - RECORDED AT SPOTIFY STUDIOS NYC,70,2018-11-14,0.0331,124.632
0.4270000000000001,2018,0.256,['Twenty One Pilots'],0.6609999999999999,330987,0.52,0,5INKIG4QNuD4xq7qZcfPzp,0.0246,11,0.105,-8.367,0,BANDITO,65,2018-10-05,0.028,127.089
0.213,2018,0.645,['Camila Cabello'],0.547,181913,0.289,0,1ArLnG0bHaHPXqf08sEKM0,0.0,0,0.148,-8.131,1,CONSEQUENCES - ORCHESTRA,65,2018-10-09,0.0348,104.851
0.8109999999999999,2018,0.0111,['boy pablo'],0.597,186681,0.7709999999999999,0,7mjOxXnZYbGtgjyX0hqaLs,4.68e-06,5,0.0987,-10.717,1,LOSING YOU,63,2018-10-05,0.0394,104.008
0.46,2018,0.0399,['Maddie & Tae'],0.523,187996,0.774,0,6GRfCWffkEG93zyUJ1kGaM,0.0,7,0.168,-5.982,1,FRIENDS DON'T,58,2018-04-27,0.0459,99.971
0.278,2018,0.00343,"['Bad Wolves', 'DIAMANTE']",0.338,219760,0.8059999999999999,0,7vIdRrMklCkr8fwP6kvw3m,0.0,9,0.144,-7.417000000000002,0,HEAR ME NOW (FEAT. DIAMANTE),60,2018-05-11,0.0767,160.821
0.8759999999999999,2018,0.631,['YoungBoy Never Broke Again'],0.8809999999999999,163567,0.581,1,7bOlOJHn9IOaXX7IwaK905,0.0,5,0.0986,-5.162000000000001,1,THROUGH THE STORM,57,2018-06-29,0.0901,78.508
0.35,2018,0.0393,['Kanye West'],0.643,123040,0.6459999999999999,1,35KV2Nuib6jPMVN00O8iba,0.0,10,0.109,-2.442,0,NO MISTAKES,61,2018-06-01,0.0629,80.17399999999998
0.787,2018,0.00391,"['Ski Mask The Slump God', 'Jacquees', 'Coi Leray', 'LouGotCash']",0.871,178720,0.7509999999999999,0,0vkzRCT7wzqWCFJw5TN1MQ,0.0,6,0.0853,-8.042,0,SAVE THE DAY (FEAT. COI LERAY & LOUGOTCASH),62,2018-12-14,0.0788,139.984
0.657,2018,0.264,"['Tee Grizzley', 'Lil Yachty']",0.921,210000,0.586,1,5Zx9VpLotu9aFYqq61NAip,0.0,8,0.119,-7.77,1,2 VAULTS (FEAT. LIL YACHTY),58,2018-05-11,0.406,96.042
0.203,2018,0.5489999999999999,"['UMI', 'Yeek']",0.8490000000000001,200880,0.19,0,1K1b1rPjbbam1NXUPg4VrK,0.00229,7,0.102,-9.628,1,LULLABY,60,2018-12-18,0.0447,113.955
0.44,2018,0.0617,['Matt Nathanson'],0.6459999999999999,190867,0.6579999999999999,0,5BvP31Kxf5R5WIuwbcQDDT,0.0,7,0.0692,-4.678,1,USED TO BE,59,2018-10-05,0.052,92.001
0.336,2018,0.186,"['J. Cole', 'kiLL edward']",0.7340000000000001,237295,0.5429999999999999,1,3rFF7kSm5qBOOPs6ljFgPp,0.0,1,0.3720000000000001,-7.979,1,THE CUT OFF (FEAT. KILL EDWARD),59,2018-04-20,0.4,78.168
0.336,2018,0.0407,"['Drake', 'Static Major', 'Ty Dolla $ign']",0.687,289560,0.429,1,3mvYQKm8h6M5K5h0nVPY9S,0.0,2,0.142,-13.075,1,AFTER DARK (FEAT. STATIC MAJOR & TY DOLLA $IGN),61,2018-06-29,0.192,141.966
0.677,2018,0.805,['Mat Kearney'],0.514,235107,0.319,0,2dMkrhsWFVP2rHZmTEKkeh,0.0,3,0.211,-8.978,1,WANTED MAN,58,2018-05-04,0.0941,203.651
0.115,2018,0.505,['Lauren Daigle'],0.4920000000000001,254987,0.384,0,3DBu7OhZ58syQ7PotgqXV2,5.47e-05,9,0.112,-7.66,1,LOVE LIKE THIS,60,2018-09-07,0.0255,98.071
0.388,2018,0.1369999999999999,"['Bas', 'A$AP Ferg']",0.908,197307,0.638,1,72ic9IhRix05fIkRzGGMXD,1.41e-05,10,0.22,-6.662999999999999,0,BOCA RATON (WITH A$AP FERG),59,2018-08-24,0.221,130.007
0.701,2018,0.0186,['Pusha T'],0.46,202120,0.6970000000000001,1,6bGwKHXHNLmTy6yt147FPh,0.0,6,0.362,-5.954,0,IF YOU KNOW YOU KNOW,60,2018-05-25,0.325,153.42600000000004
0.22,2018,0.158,['Ella Mai'],0.397,239341,0.843,0,4squZv12LD9M8ooJfoVgZS,0.0,10,0.0844,-3.726,0,BOO'D UP,61,2018-10-12,0.0987,81.20100000000002
0.287,2018,0.177,['Chance the Rapper'],0.514,240640,0.693,1,3EApebexZ7YqDIqw2EMTDh,0.0,9,0.351,-5.867999999999999,1,I MIGHT NEED SECURITY,59,2018-07-19,0.408,110.568
0.387,2018,0.86,['The Marías'],0.684,182900,0.232,0,02wNtFxlr9dLmZXKT5TIF5,0.404,0,0.135,-13.249,1,OVER THE MOON,61,2018-09-28,0.0297,73.518
0.202,2018,0.685,['Lady Gaga'],0.406,328893,0.359,0,2fbJ5Msx8KoDKpyufH5YsU,3.67e-06,7,0.122,-6.145,1,I'LL NEVER LOVE AGAIN - EXTENDED VERSION,70,2018-10-05,0.0293,109.246
0.229,2018,0.848,['Cory Asbury'],0.261,265377,0.179,0,0mqDhUDKwpnDvIFoQYR524,0.0,9,0.113,-10.423,1,ENDLESS ALLELUIA,60,2018-01-26,0.0368,77.473
0.32,2018,0.853,['keshi'],0.569,173716,0.319,0,5byXSKd7QOHtVMOiptklBD,0.000151,8,0.128,-12.85,1,I SWEAR I'LL NEVER LEAVE AGAIN,65,2018-11-13,0.0277,79.997
0.698,2018,0.8740000000000001,['$NOT'],0.716,119683,0.414,1,4LS6xLmYwTUURADEIrmNaT,4.2e-05,10,0.136,-12.536,1,VINTAGE DIOR,59,2018-08-20,0.34,147.974
0.92,2018,0.0103,['Austin Weber'],0.7659999999999999,209560,0.499,0,3gYGURA3OEFy20ahTaTixi,2.22e-06,9,0.116,-8.731,1,MAMMA MIA,59,2018-09-09,0.0341,129.976
0.295,2018,0.672,['girl in red'],0.416,110862,0.389,0,4BWJGWmzbjsnA94Weyi5j4,0.38,9,0.205,-13.696,1,4AM,63,2018-08-10,0.0385,168.89700000000005
0.542,2018,0.00628,['Weathers'],0.397,181173,0.962,1,17weS3aO2oaGYJ9Q9yM56X,0.0,9,0.238,-3.386,1,I'M NOT OK,61,2018-06-22,0.0639,177.92700000000005
0.62,2018,0.142,"['Kali Uchis', 'Jorja Smith']",0.422,204290,0.471,0,4FZOSDwALdWxcGcRbwXWJ8,0.0,3,0.112,-8.783999999999999,0,TYRANT (FEAT. JORJA SMITH),63,2018-04-06,0.18,82.43299999999998
0.0598,2018,0.374,['6LACK'],0.565,183265,0.386,1,7c3K8ifIoaVZ2MSUuGo0Co,0.000189,11,0.131,-12.383,0,NONCHALANT,62,2018-09-14,0.399,83.03200000000002
0.423,2018,0.0123,['Lil Peep'],0.546,182893,0.835,0,3GGkqI7lQTP1D6CtymwnHZ,0.326,0,0.103,-6.399,1,FINGERS,63,2018-11-09,0.0501,133.986
0.66,2018,0.225,"[""Why Don't We""]",0.725,148086,0.58,0,4uqRDeCgXPLQFYqA5uf5Tr,0.0,11,0.0779,-5.4220000000000015,0,FELIZ NAVIDAD - RECORDED AT SPOTIFY STUDIOS NYC,64,2018-11-19,0.0433,133.974
0.4370000000000001,2018,0.0893,"['6ix9ine', 'Nicki Minaj', 'Kanye West']",0.7609999999999999,192405,0.672,1,5FlmoOiXokZHJvESrFbsyg,9.77e-06,1,0.14,-5.8870000000000005,1,MAMA,63,2018-11-27,0.212,160.077
0.7929999999999999,2018,0.368,['Tom MacDonald'],0.866,248000,0.602,1,3UCuvKslDRJdGZzRNtVc8w,0.0,5,0.0742,-9.732,0,POLITICALLY INCORRECT,58,2018-06-29,0.336,117.979
0.284,2018,0.115,['Casting Crowns'],0.573,223907,0.718,0,5SVARIypUactzhS79rk6x8,0.00012,2,0.402,-6.372000000000001,1,ONLY JESUS,59,2018-11-16,0.0336,123.994
0.398,2018,0.0907,['BTS'],0.723,225221,0.906,0,0usLRFLmYXYahKNgXxsuJc,0.0,1,0.0771,-4.7780000000000005,0,TRIVIA 起 : JUST DANCE,66,2018-08-24,0.279,125.019
0.73,2018,0.0576,"['Prince Royce', 'Maluma']",0.789,171338,0.797,0,6bI00brFpeprqCDqKouEJS,0.0,11,0.104,-2.7260000000000004,0,EL CLAVO (FEAT. MALUMA) - REMIX,66,2018-05-11,0.114,162.079
0.154,2018,0.219,['FLETCHER'],0.46,192993,0.498,0,4GUXTRTjQ4voLzwLw9qbPx,0.00329,5,0.099,-6.312,1,I BELIEVE YOU,63,2018-03-09,0.0282,76.902
0.123,2018,0.272,['Jadu Jadu'],0.7070000000000001,61022,0.4370000000000001,0,6DG3LXLQjz8Z9QvWGkf6gS,0.0,7,0.0903,-9.314,0,VIRGO,70,2018-10-26,0.621,143.371
0.7040000000000001,2018,0.106,"['Gryffin', 'Quinn XCII', 'Daniel Wilson']",0.654,179937,0.8859999999999999,1,2FVm4ADgYRIQWlpYKDPdl9,9.17e-06,4,0.161,-2.8080000000000003,1,WINNEBAGO (FEAT. QUINN XCII & DANIEL WILSON),59,2018-04-20,0.0417,147.959
0.247,2018,0.163,"['Chief Keef', 'Playboi Carti']",0.843,166856,0.5479999999999999,1,60xAzD5ttOqbhB6J3Dj8UC,0.0,8,0.112,-6.6670000000000025,1,UH UH (FEAT. PLAYBOI CARTI),59,2018-07-13,0.362,143.069
0.665,2018,0.287,"['Cardi B', 'Chance the Rapper']",0.62,284856,0.625,1,00B7TZ0Xawar6NZ00JFomN,0.0,9,0.314,-7.438,1,BEST LIFE (FEAT. CHANCE THE RAPPER),60,2018-04-06,0.5529999999999999,167.91099999999997
0.348,2018,0.887,['Jorja Smith'],0.5589999999999999,190430,0.157,0,202lm9YX5WmAac83tOGlVn,0.0,1,0.107,-10.132,1,DON'T WATCH ME CRY,68,2018-06-08,0.0414,130.877
0.685,2018,0.206,['Larray'],0.835,105502,0.42,1,2FF1CIplZ0e7EjBlYXCPOC,0.0,9,0.129,-13.282,1,FIRST PLACE,60,2018-02-11,0.446,160.243
0.762,2018,0.0426,['Panic! At The Disco'],0.424,198947,0.892,1,5trCWbYtza0QUxdmF9HAPX,0.0,8,0.711,-3.78,0,ONE OF THE DRUNKS,61,2018-06-22,0.193,174.00799999999995
0.3670000000000001,2018,0.0499,['Six'],0.703,350219,0.443,0,03GBiorLGTk7T4IScIl4jj,0.0,0,0.338,-9.601,0,EX-WIVES,62,2018-08-31,0.0862,136.64700000000002
0.789,2018,0.6890000000000001,"['6ix9ine', 'Anuel AA']",0.7190000000000001,206550,0.825,1,6AuTg5HcKndQ4baqOSBE2I,0.0,5,0.103,-3.627,0,MALA,68,2018-11-27,0.0424,100.006
0.312,2018,0.0305,['Eminem'],0.616,309638,0.684,1,60Z57Wdrn0pEVpHI7d7GAX,0.0,7,0.376,-6.032,1,STEPPING STONE,64,2018-08-31,0.311,179.503
0.344,2018,0.0335,"['Lil Baby', 'Meek Mill']",0.7809999999999999,182723,0.487,1,1Szfm2XAx3Kgl55dyl8sTU,0.0,8,0.163,-8.823,1,TIME (FEAT. MEEK MILL),59,2018-11-30,0.589,95.879
0.767,2018,0.89,"['J Balvin', 'ROSALÍA']",0.535,159573,0.384,0,3vgiIJW3iSQRRvgYiW86i9,0.0,9,0.0964,-10.049,0,BRILLO,68,2018-05-25,0.362,145.947
0.469,2018,0.0321,"['6ix9ine', 'Fetty Wap', 'A Boogie Wit da Hoodie']",0.599,151915,0.857,1,14PlDNjNh3pXyHXzkhX8n5,0.0,7,0.4,-5.7,1,KEKE,63,2018-04-10,0.299,187.985
0.9,2018,0.0553,"['Rejjie Snow', 'Dana Williams', 'Aminé']",0.8340000000000001,256613,0.591,1,78DC9wd9Qrikw4jWllFAvM,0.0,10,0.074,-7.542999999999997,0,EGYPTIAN LUVR,58,2018-05-03,0.305,104.944
0.528,2018,0.11,['Kacey Musgraves'],0.669,240427,0.653,0,38UCGIpo273uGgdBXbi992,1.58e-05,11,0.0826,-5.675,1,WONDER WOMAN,58,2018-03-30,0.0269,104.995
0.343,2018,0.026,['The Amity Affliction'],0.498,211520,0.904,1,4vVzmaBsxXuKrJeMSLRF4y,4.98e-06,6,0.0685,-6.351,1,DRAG THE LAKE,61,2018-08-24,0.0456,133.97299999999998
0.11,2018,0.128,['Yungeen Ace'],0.626,187499,0.42,1,3cukJYbn8l0cWy91bESw2H,2.85e-06,2,0.106,-8.421,1,PAIN,57,2018-08-03,0.096,87.939
0.655,2018,0.327,"['Jonas Blue', 'Jack & Jack']",0.687,194408,0.785,0,5ZSl6gDoV6bPPxzmLeneV9,0.0,1,0.203,-4.65,1,RISE,71,2018-11-09,0.0333,106.046
0.0395,2018,0.104,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi', 'Travis Scott']",0.691,193510,0.736,1,1oUudyBYVGMIC8JXeIsFzq,0.0,0,0.111,-4.993,1,CLOSE (FEAT. TRAVIS SCOTT) - FROM SR3MM,63,2018-05-04,0.0321,140.034
0.383,2018,0.259,['Biskwiq'],0.525,252265,0.5579999999999999,0,6Q6L6tqFOt4r23XHLxukDh,9.19e-06,9,0.877,-9.132,1,A FIRST DATE,58,2018-05-06,0.379,144.744
0.221,2018,0.763,"['Lady Gaga', 'Bradley Cooper']",0.451,281067,0.34,0,4A7EkKijzA4ryEoCRWJzdG,2.49e-06,7,0.135,-7.466,1,I'LL NEVER LOVE AGAIN - FILM VERSION,70,2018-10-05,0.031,110.502
0.311,2018,0.0388,['Shoreline Mafia'],0.875,128174,0.44,1,5sF9WD3MnaoHQjJD2sL75D,0.0,11,0.127,-8.701,0,BOOT IT UP,57,2018-08-31,0.299,100.519
0.8009999999999999,2018,0.00908,"['Juicy J', 'Travis Scott']",0.921,162886,0.748,1,2iicKPnvOKfbJZJZtuQnjy,0.0,1,0.0798,-5.093,1,NEIGHBOR (FEAT. TRAVIS SCOTT),61,2018-09-26,0.13,139.97899999999998
0.342,2018,0.151,['Lord Huron'],0.476,191307,0.5429999999999999,0,2g9LXMNIBCqmngHpH9nXv0,0.0633,0,0.0982,-5.158,1,WAIT BY THE RIVER,58,2018-04-20,0.0287,163.942
0.595,2018,0.315,['MAMAMOO'],0.616,196018,0.833,0,5Z4aqpT39KpY8gbHoJWdou,0.0,3,0.175,-3.314,0,EGOTISTIC,68,2018-07-16,0.067,97.898
0.12,2018,0.974,"['Lord Huron', 'Phoebe Bridgers']",0.417,209081,0.362,0,5JVlz4JCy3cv8pZB12sKJL,0.172,9,0.631,-11.109000000000002,1,THE NIGHT WE MET (FEAT. PHOEBE BRIDGERS),56,2018-12-14,0.0409,174.00400000000005
0.922,2018,0.561,['Luis Alfonso Partida El Yaki'],0.728,216843,0.385,0,1WHfJ4DYMdBCqpO9D0SWPT,2.22e-06,10,0.0571,-6.52,1,NOMÁS ESTE REY - BONUS TRACK,65,2018-08-02,0.0364,139.922
0.237,2018,0.649,['j-hope'],0.8009999999999999,197914,0.65,0,6gALSAMuXm5du6TuKGj6o7,0.0,0,0.109,-7.855,1,AIRPLANE,66,2018-03-02,0.0576,119.993
0.452,2018,0.324,['Leon Bridges'],0.73,221560,0.68,0,1sfTdlWfcFdI7NfmcfZPii,3.79e-06,4,0.121,-4.886,0,FORGIVE YOU,61,2018-05-04,0.0344,109.576
0.469,2018,0.674,['XXXTENTACION'],0.746,48423,0.338,1,1Znlc3UZAbSodFaMBjdpsX,0.000375,11,0.529,-13.472,0,LOVE YOURSELF (INTERLUDE),62,2018-03-16,0.109,120.053
0.665,2018,0.00527,['Dan + Shay'],0.541,171440,0.87,0,3ZsLuJ8uU0lE6rGTkDaqEg,0.0,1,0.0867,-4.7410000000000005,1,ALONE TOGETHER,58,2018-06-22,0.122,179.975
0.5770000000000001,2018,0.0381,['Peach Pit'],0.514,219960,0.8809999999999999,0,1gpBDeONibvJyQYEv5HJh9,9.55e-06,0,0.103,-6.52,1,DROP THE GUILLOTINE,60,2018-06-28,0.0629,87.541
0.845,2018,0.7929999999999999,"['Adventure Time', 'Ashley Eriksson']",0.732,108722,0.467,0,2h7c8sfEWiKhDCWlt2KekF,0.0,9,0.247,-12.628,0,ISLAND SONG (COME ALONG WITH ME) [FEAT. ASHLEY ERIKSSON],61,2018-09-04,0.036,119.988
0.609,2018,0.00303,['Michael Ray'],0.565,218733,0.825,0,2TLDilmv1UmRTfyb7f2Hrx,0.0,10,0.0779,-4.245,1,ONE THAT GOT AWAY,57,2018-06-01,0.0417,160.003
0.361,2018,0.0193,"['Yella Beezy', '2 Chainz', 'Boosie Badazz', 'Jeezy', 'Rich The Kid', 'T.I.', 'Trapboy Freddy']",0.8270000000000001,352977,0.623,1,7yExgsBx35vegvvLd2415v,0.0,4,0.0591,-6.199,0,"THAT'S ON ME (FEAT. 2 CHAINZ, T.I., RICH THE KID, JEEZY, BOOSIE BADAZZ & TRAPBOY FREDDY) - REMIX",57,2018-11-16,0.351,131.888
0.59,2018,0.989,['Regina Mira'],0.284,119727,0.0308,0,5VceRZmSDeW6y7ipxiwOvK,0.928,1,0.109,-28.498,1,THE WINDING PATHS,64,2018-10-19,0.0432,69.89699999999999
0.5920000000000001,2018,0.0713,['Pusha T'],0.6940000000000001,166120,0.7959999999999999,1,7iEoaTyBCqLaAwJnOP1BTn,0.0163,5,0.096,-3.696,1,THE GAMES WE PLAY,60,2018-05-25,0.198,78.033
0.89,2018,0.5539999999999999,['Yusuf / Cat Stevens'],0.6409999999999999,166533,0.294,0,4Z9EiwXhzf60PHe6hMWZsD,3.47e-05,0,0.11,-13.337,1,"IF YOU WANT TO SING OUT, SING OUT",57,2018-09-14,0.0366,132.709
0.5710000000000001,2018,0.0376,['BLACKPINK'],0.741,198867,0.926,0,1ZPMLCzCwIvLbMFWvYiw4H,0.0,9,0.5820000000000001,-3.968,0,SEE U LATER,65,2018-06-15,0.112,106.99
0.531,2018,0.552,"['Loco', 'Hwa Sa']",0.85,231654,0.488,0,6KyafpXji3NKMmlmSokT9Y,0.0,1,0.127,-7.0520000000000005,1,DON’T,66,2018-04-21,0.0689,92.023
0.342,2018,0.395,['Fleet Foxes'],0.3,275307,0.452,0,2s7pyee9w04uQy3cNKzey9,0.000834,11,0.1369999999999999,-9.298,1,MYKONOS,60,2018-11-09,0.0305,82.985
0.461,2018,0.192,['Cochren & Co.'],0.574,176703,0.688,0,3vvao6zCQPVB8EGajtg9dp,0.0,11,0.185,-6.027,1,CHURCH (TAKE ME BACK),58,2018-11-01,0.0396,90.071
0.483,2018,0.246,['BTS'],0.7609999999999999,225698,0.7609999999999999,0,6aHCXTCkPiB4zgXKpB7BHS,0.0,5,0.103,-5.721,0,TRIVIA 承 : LOVE,65,2018-08-24,0.0897,121.972
0.6609999999999999,2018,0.247,"['Sleepy Fish', 'Philanthrope']",0.8859999999999999,166154,0.232,0,54ekIgWTXDlmFjlhP8GkqO,0.906,6,0.114,-9.919,0,AWAY WITH THE FAIRIES,61,2018-12-10,0.4,130.02
0.225,2018,0.126,['Giveon'],0.8640000000000001,220267,0.498,0,0zh4UsKtESn0jq9nstzx0u,4.59e-05,11,0.115,-9.495,1,FIELDS,60,2018-10-17,0.0594,106.979
0.479,2018,0.0164,"['Halsey', 'Big Sean', 'Stefflon Don']",0.445,207458,0.662,0,3tbNT2X5tfMIVeUflYbZUZ,0.0,2,0.219,-4.802,0,ALONE (FEAT. BIG SEAN & STEFFLON DON),60,2018-03-15,0.181,200.04
0.355,2018,0.027,['Lizzo'],0.879,156284,0.732,0,0FhBANnxcQBgD3tQ75WFAn,0.0,11,0.0656,-5.016,0,FITNESS,59,2018-03-30,0.061,120.052
0.387,2018,0.494,['A.CHAL'],0.7340000000000001,165214,0.472,1,5QeUZ1Z4xSCegBXutW3IIt,0.00293,1,0.102,-8.192,0,000000,64,2018-12-08,0.306,190.011
0.54,2018,0.206,['Banda MS de Sergio Lizárraga'],0.823,201960,0.378,0,5OUGSwa2eadrcAsMdUItmO,3.95e-06,0,0.106,-6.9060000000000015,1,MEJOR ME ALEJO,65,2018-09-14,0.0431,124.084
